,Entity,Code,Day,after_lockdown_start
9090,Austria,AUT,2021-11-29,1
9091,Austria,AUT,2021-11-30,1
9092,Austria,AUT,2021-12-01,1
9093,Austria,AUT,2021-12-02,1
9094,Austria,AUT,2021-12-03,1
9095,Austria,AUT,2021-12-04,1
9096,Austria,AUT,2021-12-05,1
9097,Austria,AUT,2021-12-06,1
9098,Austria,AUT,2021-12-07,1
9099,Austria,AUT,2021-12-08,1
9100,Austria,AUT,2021-12-09,1
9101,Austria,AUT,2021-12-10,1
9102,Austria,AUT,2021-12-11,1
9103,Austria,AUT,2021-12-12,1
9104,Austria,AUT,2021-12-13,1
9105,Austria,AUT,2021-12-14,1
9106,Austria,AUT,2021-12-15,1
9107,Austria,AUT,2021-12-16,1
9108,Austria,AUT,2021-12-17,1
9109,Austria,AUT,2021-12-18,1
9110,Austria,AUT,2021-12-19,1
9111,Austria,AUT,2021-12-20,1
9112,Austria,AUT,2021-12-21,1
9113,Austria,AUT,2021-12-22,1
9114,Austria,AUT,2021-12-23,1
9115,Austria,AUT,2021-12-24,1
9116,Austria,AUT,2021-12-25,1
9117,Austria,AUT,2021-12-26,1
9118,Austria,AUT,2021-12-27,1
9119,Austria,AUT,2021-12-28,1
9120,Austria,AUT,2021-12-29,1
9121,Austria,AUT,2021-12-30,1
9122,Austria,AUT,2021-12-31,1
9123,Austria,AUT,2022-01-01,1
9124,Austria,AUT,2022-01-02,1
9125,Austria,AUT,2022-01-03,1
9126,Austria,AUT,2022-01-04,1
9127,Austria,AUT,2022-01-05,1
9128,Austria,AUT,2022-01-06,1
9129,Austria,AUT,2022-01-07,1
9130,Austria,AUT,2022-01-08,1
9131,Austria,AUT,2022-01-09,1
9132,Austria,AUT,2022-01-10,1
9133,Austria,AUT,2022-01-11,1
9134,Austria,AUT,2022-01-12,1
9135,Austria,AUT,2022-01-13,1
9136,Austria,AUT,2022-01-14,1
9137,Austria,AUT,2022-01-15,1
9138,Austria,AUT,2022-01-16,1
9139,Austria,AUT,2022-01-17,1
9140,Austria,AUT,2022-01-18,1
9141,Austria,AUT,2022-01-19,1
9142,Austria,AUT,2022-01-20,1
9143,Austria,AUT,2022-01-21,1
9144,Austria,AUT,2022-01-22,1
9145,Austria,AUT,2022-01-23,1
9146,Austria,AUT,2022-01-24,1
9147,Austria,AUT,2022-01-25,1
9148,Austria,AUT,2022-01-26,1
9149,Austria,AUT,2022-01-27,1
9150,Austria,AUT,2022-01-28,1
9151,Austria,AUT,2022-01-29,1
9152,Austria,AUT,2022-01-30,1
9153,Austria,AUT,2022-01-31,1
9154,Austria,AUT,2022-02-01,1
9155,Austria,AUT,2022-02-02,1
9156,Austria,AUT,2022-02-03,1
9157,Austria,AUT,2022-02-04,1
9158,Austria,AUT,2022-02-05,1
9159,Austria,AUT,2022-02-06,1
9160,Austria,AUT,2022-02-07,1
9161,Austria,AUT,2022-02-08,1
9162,Austria,AUT,2022-02-09,1
9163,Austria,AUT,2022-02-10,1
9164,Austria,AUT,2022-02-11,1
9165,Austria,AUT,2022-02-12,1
9166,Austria,AUT,2022-02-13,1
9167,Austria,AUT,2022-02-14,1
9168,Austria,AUT,2022-02-15,1
9169,Austria,AUT,2022-02-16,1
9170,Austria,AUT,2022-02-17,1
9171,Austria,AUT,2022-02-18,1
9172,Austria,AUT,2022-02-19,1
9173,Austria,AUT,2022-02-20,1
9174,Austria,AUT,2022-02-21,1
9175,Austria,AUT,2022-02-22,1
9176,Austria,AUT,2022-02-23,1
9177,Austria,AUT,2022-02-24,1
9178,Austria,AUT,2022-02-25,1
9179,Austria,AUT,2022-02-26,1
9180,Austria,AUT,2022-02-27,1
9181,Austria,AUT,2022-02-28,1
9182,Austria,AUT,2022-03-01,1
9183,Austria,AUT,2022-03-02,1
9184,Austria,AUT,2022-03-03,1
9185,Austria,AUT,2022-03-04,1
9186,Austria,AUT,2022-03-05,1
9187,Austria,AUT,2022-03-06,1
9188,Austria,AUT,2022-03-07,1
9189,Austria,AUT,2022-03-08,1
9190,Austria,AUT,2022-03-09,1
9191,Austria,AUT,2022-03-10,1
9192,Austria,AUT,2022-03-11,1
9193,Austria,AUT,2022-03-12,1
9194,Austria,AUT,2022-03-13,1
9195,Austria,AUT,2022-03-14,1
9196,Austria,AUT,2022-03-15,1
9197,Austria,AUT,2022-03-16,1
9198,Austria,AUT,2022-03-17,1
9199,Austria,AUT,2022-03-18,1
9200,Austria,AUT,2022-03-19,1
9201,Austria,AUT,2022-03-20,1
9202,Austria,AUT,2022-03-21,1
9203,Austria,AUT,2022-03-22,1
9204,Austria,AUT,2022-03-23,1
9205,Austria,AUT,2022-03-24,1
9206,Austria,AUT,2022-03-25,1
9207,Austria,AUT,2022-03-26,1
9208,Austria,AUT,2022-03-27,1
9209,Austria,AUT,2022-03-28,1
9210,Austria,AUT,2022-03-29,1
9211,Austria,AUT,2022-03-30,1
9212,Austria,AUT,2022-03-31,1
9213,Austria,AUT,2022-04-01,1
9214,Austria,AUT,2022-04-02,1
9215,Austria,AUT,2022-04-03,1
9216,Austria,AUT,2022-04-04,1
9217,Austria,AUT,2022-04-05,1
9218,Austria,AUT,2022-04-06,1
9219,Austria,AUT,2022-04-07,1
9220,Austria,AUT,2022-04-08,1
9221,Austria,AUT,2022-04-09,1
9222,Austria,AUT,2022-04-10,1
9223,Austria,AUT,2022-04-11,1
9224,Austria,AUT,2022-04-12,1
9225,Austria,AUT,2022-04-13,1
9226,Austria,AUT,2022-04-14,1
9227,Austria,AUT,2022-04-15,1
9228,Austria,AUT,2022-04-16,1
9229,Austria,AUT,2022-04-17,1
9230,Austria,AUT,2022-04-18,1
9231,Austria,AUT,2022-04-19,1
9232,Austria,AUT,2022-04-20,1
9233,Austria,AUT,2022-04-21,1
9234,Austria,AUT,2022-04-22,1
9235,Austria,AUT,2022-04-23,1
9236,Austria,AUT,2022-04-24,1
9237,Austria,AUT,2022-04-25,1
9238,Austria,AUT,2022-04-26,1
9239,Austria,AUT,2022-04-27,1
9240,Austria,AUT,2022-04-28,1
9241,Austria,AUT,2022-04-29,1
9242,Austria,AUT,2022-04-30,1
9243,Austria,AUT,2022-05-01,1
9244,Austria,AUT,2022-05-02,1
9245,Austria,AUT,2022-05-03,1
9246,Austria,AUT,2022-05-04,1
9247,Austria,AUT,2022-05-05,1
9248,Austria,AUT,2022-05-06,1
9249,Austria,AUT,2022-05-07,1
9250,Austria,AUT,2022-05-08,1
9251,Austria,AUT,2022-05-09,1
9252,Austria,AUT,2022-05-10,1
9253,Austria,AUT,2022-05-11,1
9254,Austria,AUT,2022-05-12,1
9255,Austria,AUT,2022-05-13,1
9256,Austria,AUT,2022-05-14,1
9257,Austria,AUT,2022-05-15,1
9258,Austria,AUT,2022-05-16,1
9259,Austria,AUT,2022-05-17,1
9260,Austria,AUT,2022-05-18,1
9261,Austria,AUT,2022-05-19,1
9262,Austria,AUT,2022-05-20,1
9263,Austria,AUT,2022-05-21,1
9264,Austria,AUT,2022-05-22,1
9265,Austria,AUT,2022-05-23,1
9266,Austria,AUT,2022-05-24,1
9267,Austria,AUT,2022-05-25,1
9268,Austria,AUT,2022-05-26,1
9269,Austria,AUT,2022-05-27,1
9270,Austria,AUT,2022-05-28,1
9271,Austria,AUT,2022-05-29,1
9272,Austria,AUT,2022-05-30,1
9273,Austria,AUT,2022-05-31,1
9274,Austria,AUT,2022-06-01,1
9275,Austria,AUT,2022-06-02,1
9276,Austria,AUT,2022-06-03,1
9277,Austria,AUT,2022-06-04,1
9278,Austria,AUT,2022-06-05,1
9279,Austria,AUT,2022-06-06,1
9280,Austria,AUT,2022-06-07,1
9281,Austria,AUT,2022-06-08,1
9282,Austria,AUT,2022-06-09,1
9283,Austria,AUT,2022-06-10,1
9284,Austria,AUT,2022-06-11,1
9285,Austria,AUT,2022-06-12,1
9286,Austria,AUT,2022-06-13,1
9287,Austria,AUT,2022-06-14,1
9288,Austria,AUT,2022-06-15,1
9289,Austria,AUT,2022-06-16,1
9290,Austria,AUT,2022-06-17,1
9291,Austria,AUT,2022-06-18,1
9292,Austria,AUT,2022-06-19,1
9293,Austria,AUT,2022-06-20,1
9294,Austria,AUT,2022-06-21,1
9295,Austria,AUT,2022-06-22,1
9296,Austria,AUT,2022-06-23,1
9297,Austria,AUT,2022-06-24,1
9298,Austria,AUT,2022-06-25,1
9299,Austria,AUT,2022-06-26,1
9300,Austria,AUT,2022-06-27,1
9301,Austria,AUT,2022-06-28,1
9302,Austria,AUT,2022-06-29,1
9303,Austria,AUT,2022-06-30,1
9304,Austria,AUT,2022-07-01,1
9305,Austria,AUT,2022-07-02,1
9306,Austria,AUT,2022-07-03,1
9307,Austria,AUT,2022-07-04,1
9308,Austria,AUT,2022-07-05,1
9309,Austria,AUT,2022-07-06,1
9310,Austria,AUT,2022-07-07,1
9311,Austria,AUT,2022-07-08,1
9312,Austria,AUT,2022-07-09,1
9313,Austria,AUT,2022-07-10,1
9314,Austria,AUT,2022-07-11,1
9315,Austria,AUT,2022-07-12,1
9316,Austria,AUT,2022-07-13,1
9317,Austria,AUT,2022-07-14,1
9318,Austria,AUT,2022-07-15,1
9319,Austria,AUT,2022-07-16,1
9320,Austria,AUT,2022-07-17,1
9321,Austria,AUT,2022-07-18,1
9322,Austria,AUT,2022-07-19,1
9323,Austria,AUT,2022-07-20,1
9324,Austria,AUT,2022-07-21,1
9325,Austria,AUT,2022-07-22,1
9326,Austria,AUT,2022-07-23,1
9327,Austria,AUT,2022-07-24,1
9328,Austria,AUT,2022-07-25,1
9329,Austria,AUT,2022-07-26,1
9330,Austria,AUT,2022-07-27,1
9331,Austria,AUT,2022-07-28,1
9332,Austria,AUT,2022-07-29,1
9333,Austria,AUT,2022-07-30,1
9334,Austria,AUT,2022-07-31,1
9335,Austria,AUT,2022-08-01,1
9336,Austria,AUT,2022-08-02,1
9337,Austria,AUT,2022-08-03,1
9338,Austria,AUT,2022-08-04,1
9339,Austria,AUT,2022-08-05,1
9340,Austria,AUT,2022-08-06,1
9341,Austria,AUT,2022-08-07,1
9342,Austria,AUT,2022-08-08,1
9343,Austria,AUT,2022-08-09,1
9344,Austria,AUT,2022-08-10,1
9345,Austria,AUT,2022-08-11,1
9346,Austria,AUT,2022-08-12,1
9347,Austria,AUT,2022-08-13,1
9348,Austria,AUT,2022-08-14,1
9349,Austria,AUT,2022-08-15,1
9350,Austria,AUT,2022-08-16,1
9351,Austria,AUT,2022-08-17,1
9352,Austria,AUT,2022-08-18,1
9353,Austria,AUT,2022-08-19,1
9354,Austria,AUT,2022-08-20,1
9355,Austria,AUT,2022-08-21,1
9356,Austria,AUT,2022-08-22,1
9357,Austria,AUT,2022-08-23,1
9358,Austria,AUT,2022-08-24,1
9359,Austria,AUT,2022-08-25,1
9360,Austria,AUT,2022-08-26,1
9361,Austria,AUT,2022-08-27,1
9362,Austria,AUT,2022-08-28,1
9363,Austria,AUT,2022-08-29,1
9364,Austria,AUT,2022-08-30,1
9365,Austria,AUT,2022-08-31,1
9366,Austria,AUT,2022-09-01,1
9367,Austria,AUT,2022-09-02,1
9368,Austria,AUT,2022-09-03,1
9369,Austria,AUT,2022-09-04,1
9370,Austria,AUT,2022-09-05,1
9371,Austria,AUT,2022-09-06,1
9372,Austria,AUT,2022-09-07,1
9373,Austria,AUT,2022-09-08,1
9374,Austria,AUT,2022-09-09,1
9375,Austria,AUT,2022-09-10,1
9376,Austria,AUT,2022-09-11,1
9377,Austria,AUT,2022-09-12,1
9378,Austria,AUT,2022-09-13,1
9379,Austria,AUT,2022-09-14,1
9380,Austria,AUT,2022-09-15,1
9381,Austria,AUT,2022-09-16,1
9382,Austria,AUT,2022-09-17,1
9383,Austria,AUT,2022-09-18,1
9384,Austria,AUT,2022-09-19,1
9385,Austria,AUT,2022-09-20,1
9386,Austria,AUT,2022-09-21,1
9387,Austria,AUT,2022-09-22,1
9388,Austria,AUT,2022-09-23,1
9389,Austria,AUT,2022-09-24,1
9390,Austria,AUT,2022-09-25,1
9391,Austria,AUT,2022-09-26,1
9392,Austria,AUT,2022-09-27,1
9393,Austria,AUT,2022-09-28,1
9394,Austria,AUT,2022-09-29,1
9395,Austria,AUT,2022-09-30,1
9396,Austria,AUT,2022-10-01,1
9397,Austria,AUT,2022-10-02,1
9398,Austria,AUT,2022-10-03,1
9399,Austria,AUT,2022-10-04,1
9400,Austria,AUT,2022-10-05,1
9401,Austria,AUT,2022-10-06,1
9402,Austria,AUT,2022-10-07,1
9403,Austria,AUT,2022-10-08,1
9404,Austria,AUT,2022-10-09,1
9405,Austria,AUT,2022-10-10,1
9406,Austria,AUT,2022-10-11,1
9407,Austria,AUT,2022-10-12,1
9408,Austria,AUT,2022-10-13,1
9409,Austria,AUT,2022-10-14,1
9410,Austria,AUT,2022-10-15,1
9411,Austria,AUT,2022-10-16,1
9412,Austria,AUT,2022-10-17,1
9413,Austria,AUT,2022-10-18,1
9414,Austria,AUT,2022-10-19,1
9415,Austria,AUT,2022-10-20,1
9416,Austria,AUT,2022-10-21,1
9417,Austria,AUT,2022-10-22,1
9418,Austria,AUT,2022-10-23,1
9419,Austria,AUT,2022-10-24,1
9420,Austria,AUT,2022-10-25,1
9421,Austria,AUT,2022-10-26,1
9422,Austria,AUT,2022-10-27,1
9423,Austria,AUT,2022-10-28,1
9424,Austria,AUT,2022-10-29,1
9425,Austria,AUT,2022-10-30,1
9426,Austria,AUT,2022-10-31,1
9427,Austria,AUT,2022-11-01,1
9428,Austria,AUT,2022-11-02,1
9429,Austria,AUT,2022-11-03,1
9430,Austria,AUT,2022-11-04,1
9431,Austria,AUT,2022-11-05,1
9432,Austria,AUT,2022-11-06,1
9433,Austria,AUT,2022-11-07,1
9434,Austria,AUT,2022-11-08,1
9435,Austria,AUT,2022-11-09,1
9436,Austria,AUT,2022-11-10,1
9437,Austria,AUT,2022-11-11,1
9438,Austria,AUT,2022-11-12,1
9439,Austria,AUT,2022-11-13,1
9440,Austria,AUT,2022-11-14,1
9441,Austria,AUT,2022-11-15,1
9442,Austria,AUT,2022-11-16,1
9443,Austria,AUT,2022-11-17,1
9444,Austria,AUT,2022-11-18,1
9445,Austria,AUT,2022-11-19,1
9446,Austria,AUT,2022-11-20,1
9447,Austria,AUT,2022-11-21,1
65928,Germany,DEU,2020-01-01,0
65929,Germany,DEU,2020-01-02,0
65930,Germany,DEU,2020-01-03,0
65931,Germany,DEU,2020-01-04,0
65932,Germany,DEU,2020-01-05,0
65933,Germany,DEU,2020-01-06,0
65934,Germany,DEU,2020-01-07,0
65935,Germany,DEU,2020-01-08,0
65936,Germany,DEU,2020-01-09,0
65937,Germany,DEU,2020-01-10,0
65938,Germany,DEU,2020-01-11,0
65939,Germany,DEU,2020-01-12,0
65940,Germany,DEU,2020-01-13,0
65941,Germany,DEU,2020-01-14,0
65942,Germany,DEU,2020-01-15,0
65943,Germany,DEU,2020-01-16,0
65944,Germany,DEU,2020-01-17,0
65945,Germany,DEU,2020-01-18,0
65946,Germany,DEU,2020-01-19,0
65947,Germany,DEU,2020-01-20,0
65948,Germany,DEU,2020-01-21,0
65949,Germany,DEU,2020-01-22,0
65950,Germany,DEU,2020-01-23,0
65951,Germany,DEU,2020-01-24,0
65952,Germany,DEU,2020-01-25,0
65953,Germany,DEU,2020-01-26,0
65954,Germany,DEU,2020-01-27,0
65955,Germany,DEU,2020-01-28,0
65956,Germany,DEU,2020-01-29,0
65957,Germany,DEU,2020-01-30,0
65958,Germany,DEU,2020-01-31,0
65959,Germany,DEU,2020-02-01,0
65960,Germany,DEU,2020-02-02,0
65961,Germany,DEU,2020-02-03,0
65962,Germany,DEU,2020-02-04,0
65963,Germany,DEU,2020-02-05,0
65964,Germany,DEU,2020-02-06,0
65965,Germany,DEU,2020-02-07,0
65966,Germany,DEU,2020-02-08,0
65967,Germany,DEU,2020-02-09,0
65968,Germany,DEU,2020-02-10,0
65969,Germany,DEU,2020-02-11,0
65970,Germany,DEU,2020-02-12,0
65971,Germany,DEU,2020-02-13,0
65972,Germany,DEU,2020-02-14,0
65973,Germany,DEU,2020-02-15,0
65974,Germany,DEU,2020-02-16,0
65975,Germany,DEU,2020-02-17,0
65976,Germany,DEU,2020-02-18,0
65977,Germany,DEU,2020-02-19,0
65978,Germany,DEU,2020-02-20,0
65979,Germany,DEU,2020-02-21,0
65980,Germany,DEU,2020-02-22,0
65981,Germany,DEU,2020-02-23,0
65982,Germany,DEU,2020-02-24,0
65983,Germany,DEU,2020-02-25,0
65984,Germany,DEU,2020-02-26,0
65985,Germany,DEU,2020-02-27,0
65986,Germany,DEU,2020-02-28,0
65987,Germany,DEU,2020-02-29,0
65988,Germany,DEU,2020-03-01,0
65989,Germany,DEU,2020-03-02,0
65990,Germany,DEU,2020-03-03,0
65991,Germany,DEU,2020-03-04,0
65992,Germany,DEU,2020-03-05,0
65993,Germany,DEU,2020-03-06,0
65994,Germany,DEU,2020-03-07,0
65995,Germany,DEU,2020-03-08,0
65996,Germany,DEU,2020-03-09,1
65997,Germany,DEU,2020-03-10,1
65998,Germany,DEU,2020-03-11,1
65999,Germany,DEU,2020-03-12,1
66000,Germany,DEU,2020-03-13,1
66001,Germany,DEU,2020-03-14,1
66002,Germany,DEU,2020-03-15,1
66003,Germany,DEU,2020-03-16,1
66004,Germany,DEU,2020-03-17,1
66005,Germany,DEU,2020-03-18,1
66006,Germany,DEU,2020-03-19,1
66007,Germany,DEU,2020-03-20,1
66008,Germany,DEU,2020-03-21,1
66009,Germany,DEU,2020-03-22,1
66010,Germany,DEU,2020-03-23,1
66011,Germany,DEU,2020-03-24,1
66012,Germany,DEU,2020-03-25,1
66013,Germany,DEU,2020-03-26,1
66014,Germany,DEU,2020-03-27,1
66015,Germany,DEU,2020-03-28,1
66016,Germany,DEU,2020-03-29,1
66017,Germany,DEU,2020-03-30,1
66018,Germany,DEU,2020-03-31,1
66019,Germany,DEU,2020-04-01,1
66020,Germany,DEU,2020-04-02,1
66021,Germany,DEU,2020-04-03,1
66022,Germany,DEU,2020-04-04,1
66023,Germany,DEU,2020-04-05,1
66024,Germany,DEU,2020-04-06,1
66025,Germany,DEU,2020-04-07,1
66026,Germany,DEU,2020-04-08,1
66027,Germany,DEU,2020-04-09,1
66028,Germany,DEU,2020-04-10,1
66029,Germany,DEU,2020-04-11,1
66030,Germany,DEU,2020-04-12,1
66031,Germany,DEU,2020-04-13,1
66032,Germany,DEU,2020-04-14,1
66033,Germany,DEU,2020-04-15,1
66034,Germany,DEU,2020-04-16,1
66035,Germany,DEU,2020-04-17,1
66036,Germany,DEU,2020-04-18,1
66037,Germany,DEU,2020-04-19,1
66038,Germany,DEU,2020-04-20,1
66039,Germany,DEU,2020-04-21,1
66040,Germany,DEU,2020-04-22,1
66041,Germany,DEU,2020-04-23,1
66042,Germany,DEU,2020-04-24,1
66043,Germany,DEU,2020-04-25,1
66044,Germany,DEU,2020-04-26,1
66045,Germany,DEU,2020-04-27,1
66046,Germany,DEU,2020-04-28,1
66047,Germany,DEU,2020-04-29,1
66048,Germany,DEU,2020-04-30,1
66049,Germany,DEU,2020-05-01,1
66050,Germany,DEU,2020-05-02,1
66051,Germany,DEU,2020-05-03,1
66052,Germany,DEU,2020-05-04,1
66053,Germany,DEU,2020-05-05,1
66054,Germany,DEU,2020-05-06,1
66055,Germany,DEU,2020-05-07,1
66056,Germany,DEU,2020-05-08,1
66057,Germany,DEU,2020-05-09,1
66058,Germany,DEU,2020-05-10,1
66059,Germany,DEU,2020-05-11,1
66060,Germany,DEU,2020-05-12,1
66061,Germany,DEU,2020-05-13,1
66062,Germany,DEU,2020-05-14,1
66063,Germany,DEU,2020-05-15,1
66064,Germany,DEU,2020-05-16,1
66065,Germany,DEU,2020-05-17,1
66066,Germany,DEU,2020-05-18,1
66067,Germany,DEU,2020-05-19,1
66068,Germany,DEU,2020-05-20,1
66069,Germany,DEU,2020-05-21,1
66070,Germany,DEU,2020-05-22,1
66071,Germany,DEU,2020-05-23,1
66072,Germany,DEU,2020-05-24,1
66073,Germany,DEU,2020-05-25,1
66074,Germany,DEU,2020-05-26,1
66075,Germany,DEU,2020-05-27,1
66076,Germany,DEU,2020-05-28,1
66077,Germany,DEU,2020-05-29,1
66078,Germany,DEU,2020-05-30,1
66079,Germany,DEU,2020-05-31,1
66080,Germany,DEU,2020-06-01,1
66081,Germany,DEU,2020-06-02,1
66082,Germany,DEU,2020-06-03,1
66083,Germany,DEU,2020-06-04,1
66084,Germany,DEU,2020-06-05,1
66085,Germany,DEU,2020-06-06,1
66086,Germany,DEU,2020-06-07,1
66087,Germany,DEU,2020-06-08,1
66088,Germany,DEU,2020-06-09,1
66089,Germany,DEU,2020-06-10,1
66090,Germany,DEU,2020-06-11,1
66091,Germany,DEU,2020-06-12,1
66092,Germany,DEU,2020-06-13,1
66093,Germany,DEU,2020-06-14,1
66094,Germany,DEU,2020-06-15,1
66095,Germany,DEU,2020-06-16,1
66096,Germany,DEU,2020-06-17,1
66097,Germany,DEU,2020-06-18,1
66098,Germany,DEU,2020-06-19,1
66099,Germany,DEU,2020-06-20,1
66100,Germany,DEU,2020-06-21,1
66101,Germany,DEU,2020-06-22,1
66102,Germany,DEU,2020-06-23,1
66103,Germany,DEU,2020-06-24,1
66104,Germany,DEU,2020-06-25,1
66105,Germany,DEU,2020-06-26,1
66106,Germany,DEU,2020-06-27,1
66107,Germany,DEU,2020-06-28,1
66108,Germany,DEU,2020-06-29,1
66109,Germany,DEU,2020-06-30,1
66110,Germany,DEU,2020-07-01,1
66111,Germany,DEU,2020-07-02,1
66112,Germany,DEU,2020-07-03,1
66113,Germany,DEU,2020-07-04,1
66114,Germany,DEU,2020-07-05,1
66115,Germany,DEU,2020-07-06,1
66116,Germany,DEU,2020-07-07,1
66117,Germany,DEU,2020-07-08,1
66118,Germany,DEU,2020-07-09,1
66119,Germany,DEU,2020-07-10,1
66120,Germany,DEU,2020-07-11,1
66121,Germany,DEU,2020-07-12,1
66122,Germany,DEU,2020-07-13,1
66123,Germany,DEU,2020-07-14,1
66124,Germany,DEU,2020-07-15,1
66125,Germany,DEU,2020-07-16,1
66126,Germany,DEU,2020-07-17,1
66127,Germany,DEU,2020-07-18,1
66128,Germany,DEU,2020-07-19,1
66129,Germany,DEU,2020-07-20,1
66130,Germany,DEU,2020-07-21,1
66131,Germany,DEU,2020-07-22,1
66132,Germany,DEU,2020-07-23,1
66133,Germany,DEU,2020-07-24,1
66134,Germany,DEU,2020-07-25,1
66135,Germany,DEU,2020-07-26,1
66136,Germany,DEU,2020-07-27,1
66137,Germany,DEU,2020-07-28,1
66138,Germany,DEU,2020-07-29,1
66139,Germany,DEU,2020-07-30,1
66140,Germany,DEU,2020-07-31,1
66141,Germany,DEU,2020-08-01,1
66142,Germany,DEU,2020-08-02,1
66143,Germany,DEU,2020-08-03,1
66144,Germany,DEU,2020-08-04,1
66145,Germany,DEU,2020-08-05,1
66146,Germany,DEU,2020-08-06,1
66147,Germany,DEU,2020-08-07,1
66148,Germany,DEU,2020-08-08,1
66149,Germany,DEU,2020-08-09,1
66150,Germany,DEU,2020-08-10,1
66151,Germany,DEU,2020-08-11,1
66152,Germany,DEU,2020-08-12,1
66153,Germany,DEU,2020-08-13,1
66154,Germany,DEU,2020-08-14,1
66155,Germany,DEU,2020-08-15,1
66156,Germany,DEU,2020-08-16,1
66157,Germany,DEU,2020-08-17,1
66158,Germany,DEU,2020-08-18,1
66159,Germany,DEU,2020-08-19,1
66160,Germany,DEU,2020-08-20,1
66161,Germany,DEU,2020-08-21,1
66162,Germany,DEU,2020-08-22,1
66163,Germany,DEU,2020-08-23,1
66164,Germany,DEU,2020-08-24,1
66165,Germany,DEU,2020-08-25,1
66166,Germany,DEU,2020-08-26,1
66167,Germany,DEU,2020-08-27,1
66168,Germany,DEU,2020-08-28,1
66169,Germany,DEU,2020-08-29,1
66170,Germany,DEU,2020-08-30,1
66171,Germany,DEU,2020-08-31,1
66172,Germany,DEU,2020-09-01,1
66173,Germany,DEU,2020-09-02,1
66174,Germany,DEU,2020-09-03,1
66175,Germany,DEU,2020-09-04,1
66176,Germany,DEU,2020-09-05,1
66177,Germany,DEU,2020-09-06,1
66178,Germany,DEU,2020-09-07,1
66179,Germany,DEU,2020-09-08,1
66180,Germany,DEU,2020-09-09,1
66181,Germany,DEU,2020-09-10,1
66182,Germany,DEU,2020-09-11,1
66183,Germany,DEU,2020-09-12,1
66184,Germany,DEU,2020-09-13,1
66185,Germany,DEU,2020-09-14,1
66186,Germany,DEU,2020-09-15,1
66187,Germany,DEU,2020-09-16,1
66188,Germany,DEU,2020-09-17,1
66189,Germany,DEU,2020-09-18,1
66190,Germany,DEU,2020-09-19,1
66191,Germany,DEU,2020-09-20,1
66192,Germany,DEU,2020-09-21,1
66193,Germany,DEU,2020-09-22,1
66194,Germany,DEU,2020-09-23,1
66195,Germany,DEU,2020-09-24,1
66196,Germany,DEU,2020-09-25,1
66197,Germany,DEU,2020-09-26,1
66198,Germany,DEU,2020-09-27,1
66199,Germany,DEU,2020-09-28,1
66200,Germany,DEU,2020-09-29,1
66201,Germany,DEU,2020-09-30,1
66202,Germany,DEU,2020-10-01,1
66203,Germany,DEU,2020-10-02,1
66204,Germany,DEU,2020-10-03,1
66205,Germany,DEU,2020-10-04,1
66206,Germany,DEU,2020-10-05,1
66207,Germany,DEU,2020-10-06,1
66208,Germany,DEU,2020-10-07,1
66209,Germany,DEU,2020-10-08,1
66210,Germany,DEU,2020-10-09,1
66211,Germany,DEU,2020-10-10,1
66212,Germany,DEU,2020-10-11,1
66213,Germany,DEU,2020-10-12,1
66214,Germany,DEU,2020-10-13,1
66215,Germany,DEU,2020-10-14,1
66216,Germany,DEU,2020-10-15,1
66217,Germany,DEU,2020-10-16,1
66218,Germany,DEU,2020-10-17,1
66219,Germany,DEU,2020-10-18,1
66220,Germany,DEU,2020-10-19,1
66221,Germany,DEU,2020-10-20,1
66222,Germany,DEU,2020-10-21,1
66223,Germany,DEU,2020-10-22,1
66224,Germany,DEU,2020-10-23,1
66225,Germany,DEU,2020-10-24,1
66226,Germany,DEU,2020-10-25,1
66227,Germany,DEU,2020-10-26,1
66228,Germany,DEU,2020-10-27,1
66229,Germany,DEU,2020-10-28,1
66230,Germany,DEU,2020-10-29,1
66231,Germany,DEU,2020-10-30,1
66232,Germany,DEU,2020-10-31,1
66233,Germany,DEU,2020-11-01,1
66234,Germany,DEU,2020-11-02,1
66235,Germany,DEU,2020-11-03,1
66236,Germany,DEU,2020-11-04,1
66237,Germany,DEU,2020-11-05,1
66238,Germany,DEU,2020-11-06,1
66239,Germany,DEU,2020-11-07,1
66240,Germany,DEU,2020-11-08,1
66241,Germany,DEU,2020-11-09,1
66242,Germany,DEU,2020-11-10,1
66243,Germany,DEU,2020-11-11,1
66244,Germany,DEU,2020-11-12,1
66245,Germany,DEU,2020-11-13,1
66246,Germany,DEU,2020-11-14,1
66247,Germany,DEU,2020-11-15,1
66248,Germany,DEU,2020-11-16,1
66249,Germany,DEU,2020-11-17,1
66250,Germany,DEU,2020-11-18,1
66251,Germany,DEU,2020-11-19,1
66252,Germany,DEU,2020-11-20,1
66253,Germany,DEU,2020-11-21,1
66254,Germany,DEU,2020-11-22,1
66255,Germany,DEU,2020-11-23,1
66256,Germany,DEU,2020-11-24,1
66257,Germany,DEU,2020-11-25,1
66258,Germany,DEU,2020-11-26,1
66259,Germany,DEU,2020-11-27,1
66260,Germany,DEU,2020-11-28,1
66261,Germany,DEU,2020-11-29,1
66262,Germany,DEU,2020-11-30,1
66263,Germany,DEU,2020-12-01,1
66264,Germany,DEU,2020-12-02,1
66265,Germany,DEU,2020-12-03,1
66266,Germany,DEU,2020-12-04,1
66267,Germany,DEU,2020-12-05,1
66268,Germany,DEU,2020-12-06,1
